,boardnames,wordpair,Clue1,clue_score,clue_rank,alpha,Model
0,e1_board1_words,exam-algebra,test,0.0002504967147275329,37,0.2,swow
0,e1_board1_words,giggle-abnormal,awkward,0.00018347155259285084,71,0.2,swow
0,e1_board1_words,giggle-abnormal,cackle,NA,NA,0.2,swow
0,e1_board1_words,giggle-abnormal,comedy,0.00027835062660025396,36,0.2,swow
0,e1_board1_words,giggle-abnormal,embarrass,0.0001107145058893973,282,0.2,swow
0,e1_board1_words,giggle-abnormal,emotion,7.150962111460086e-05,9160,0.2,swow
0,e1_board1_words,giggle-abnormal,extravert,NA,NA,0.2,swow
0,e1_board1_words,giggle-abnormal,funny,0.0003488061943595097,3,0.2,swow
0,e1_board1_words,giggle-abnormal,giddy,0.00017573879747112304,77,0.2,swow
0,e1_board1_words,giggle-abnormal,goofy,0.0003113388837660228,14,0.2,swow
0,e1_board1_words,giggle-abnormal,happy,0.0001290341602915393,160,0.2,swow
0,e1_board1_words,giggle-abnormal,hilarious,0.00033513375075624536,4,0.2,swow
0,e1_board1_words,giggle-abnormal,hysterical,0.00024389322072148896,46,0.2,swow
0,e1_board1_words,giggle-abnormal,insane,0.00010200868432200464,606,0.2,swow
0,e1_board1_words,giggle-abnormal,laugh,0.00029704205701352283,24,0.2,swow
0,e1_board1_words,giggle-abnormal,outburst,NA,NA,0.2,swow
0,e1_board1_words,giggle-abnormal,quirky,0.0003851493939907039,1,0.2,swow
0,e1_board1_words,giggle-abnormal,silly,0.00023470241851862182,50,0.2,swow
0,e1_board1_words,giggle-abnormal,snort,0.00011740429272145138,226,0.2,swow
0,e1_board1_words,giggle-abnormal,standout,NA,NA,0.2,swow
0,e1_board1_words,giggle-abnormal,weird,0.0003185155306472562,7,0.2,swow
0,e1_board1_words,void-couch,alone,0.00011583654268147313,196,0.2,swow
0,e1_board1_words,void-couch,comfort,0.00013369190907958677,98,0.2,swow
0,e1_board1_words,void-couch,comfortable,0.0001851323436775182,37,0.2,swow
0,e1_board1_words,void-couch,crack,9.274300079176874e-05,2715,0.2,swow
0,e1_board1_words,void-couch,depress,NA,NA,0.2,swow
0,e1_board1_words,void-couch,depressed,9.054140826288139e-05,3478,0.2,swow
0,e1_board1_words,void-couch,empty,0.0002820589114512996,11,0.2,swow
0,e1_board1_words,void-couch,furniture,0.00023223769034172117,28,0.2,swow
0,e1_board1_words,void-couch,lazy,0.00013833108540738887,83,0.2,swow
0,e1_board1_words,void-couch,move,8.098453200825537e-05,6967,0.2,swow
0,e1_board1_words,void-couch,pillow,0.00014744625522326561,68,0.2,swow
0,e1_board1_words,void-couch,purchase,9.086327993657177e-05,3354,0.2,swow
0,e1_board1_words,void-couch,relax,0.0001915876392863134,34,0.2,swow
0,e1_board1_words,void-couch,seat,0.0002703628226529849,16,0.2,swow
0,e1_board1_words,void-couch,seatcheck,NA,NA,0.2,swow
0,e1_board1_words,void-couch,sedentary,NA,NA,0.2,swow
0,e1_board1_words,void-couch,sit,0.00024305160968275457,23,0.2,swow
0,e1_board1_words,void-couch,sofa,0.0003115912489972641,1,0.2,swow
0,e1_board1_words,void-couch,space,0.00014290459673945365,72,0.2,swow
0,e1_board1_words,void-couch,stare,8.234880754909406e-05,6541,0.2,swow
0,e1_board1_words,void-couch,store,8.27493491002435e-05,6401,0.2,swow
0,e1_board1_words,void-couch,weekend,0.0001002598611383281,840,0.2,swow
0,e1_board2_words,beginning-brake,abrupt,0.00012126112084621643,144,0.2,swow
0,e1_board2_words,beginning-brake,bicycle,0.00010900100314272701,320,0.2,swow
0,e1_board2_words,beginning-brake,bike,0.00011003979391079654,289,0.2,swow
0,e1_board2_words,beginning-brake,car,0.00011800102682431913,169,0.2,swow
0,e1_board2_words,beginning-brake,cautious,8.745727313593181e-05,4550,0.2,swow
0,e1_board2_words,beginning-brake,drive,0.00011757999646852797,174,0.2,swow
0,e1_board2_words,beginning-brake,driver,0.0001202108631098959,149,0.2,swow
0,e1_board2_words,beginning-brake,end,0.0002228387863733031,15,0.2,swow
0,e1_board2_words,beginning-brake,ignition,0.00018856324787555417,25,0.2,swow
0,e1_board2_words,beginning-brake,license,9.671770453868063e-05,1982,0.2,swow
0,e1_board2_words,beginning-brake,manual,9.353607231194771e-05,2752,0.2,swow
0,e1_board2_words,beginning-brake,new,0.00012286625537406804,128,0.2,swow
0,e1_board2_words,beginning-brake,race,0.00010646593177572948,466,0.2,swow
0,e1_board2_words,beginning-brake,restart,0.00018202933099079817,31,0.2,swow
0,e1_board2_words,beginning-brake,slow,8.558300609667908e-05,5137,0.2,swow
0,e1_board2_words,beginning-brake,start,0.00032007025782112333,3,0.2,swow
0,e1_board2_words,beginning-brake,stop,0.00015716894540072755,47,0.2,swow
0,e1_board2_words,beginning-brake,stoplight,0.00011396510824857052,219,0.2,swow
0,e1_board2_words,beginning-brake,time,9.066197177370003e-05,3535,0.2,swow
0,e1_board2_words,beginning-brake,tricycle,9.43145085642682e-05,2543,0.2,swow
0,e1_board2_words,birds-aircraft,flight,0.0011213027085969689,0,0.2,swow
0,e1_board2_words,birds-aircraft,fly,0.0010282379442763708,3,0.2,swow
0,e1_board2_words,birds-aircraft,sky,0.00020674866903776953,98,0.2,swow
0,e1_board2_words,birds-aircraft,turbine,NA,NA,0.2,swow
0,e1_board2_words,school-stop,break,9.613199888590245e-05,1892,0.2,swow
0,e1_board2_words,school-stop,bus,9.016626072937375e-05,3550,0.2,swow
0,e1_board2_words,school-stop,cancel,0.00017209135770557849,102,0.2,swow
0,e1_board2_words,school-stop,children,0.00010166333013560462,899,0.2,swow
0,e1_board2_words,school-stop,class,0.00021997045824881273,54,0.2,swow
0,e1_board2_words,school-stop,cross,5.209615552270278e-05,11508,0.2,swow
0,e1_board2_words,school-stop,crosswalk,9.325271574154267e-05,2617,0.2,swow
0,e1_board2_words,school-stop,education,0.000271079007023974,9,0.2,swow
0,e1_board2_words,school-stop,end,8.413447632291322e-05,5467,0.2,swow
0,e1_board2_words,school-stop,graduate,0.0002303138456091908,46,0.2,swow
0,e1_board2_words,school-stop,graduation,0.00017426555403920644,97,0.2,swow
0,e1_board2_words,school-stop,learn,0.00023891200676166212,39,0.2,swow
0,e1_board2_words,school-stop,red,7.745365770415224e-05,7444,0.2,swow
0,e1_board2_words,school-stop,safety,5.2087174449106796e-05,11509,0.2,swow
0,e1_board2_words,school-stop,schedule,0.00012343697686787814,239,0.2,swow
0,e1_board2_words,school-stop,sign,0.00012783006067258005,219,0.2,swow
0,e1_board2_words,school-stop,sky,4.633197944257504e-05,11882,0.2,swow
0,e1_board2_words,school-stop,summer,6.86071366398897e-05,9544,0.2,swow
0,e1_board2_words,school-stop,suspension,NA,NA,0.2,swow
0,e1_board2_words,school-stop,vacation,7.010448277184226e-05,9255,0.2,swow
0,e1_board2_words,school-stop,washu,NA,NA,0.2,swow
0,e1_board3_words,circle-dance,art,9.43287351562493e-05,2979,0.2,swow
0,e1_board3_words,circle-dance,campfire,6.564463173142293e-05,9689,0.2,swow
0,e1_board3_words,circle-dance,celebration,0.00010237245965329405,1174,0.2,swow
0,e1_board3_words,circle-dance,choreography,NA,NA,0.2,swow
0,e1_board3_words,circle-dance,circus,0.00010281341883678702,1102,0.2,swow
0,e1_board3_words,circle-dance,formation,0.00010433293010004893,893,0.2,swow
0,e1_board3_words,circle-dance,group,8.121414500852155e-05,6613,0.2,swow
0,e1_board3_words,circle-dance,hula,0.0003883028404321043,2,0.2,swow
0,e1_board3_words,circle-dance,K-pop,NA,NA,0.2,swow
0,e1_board3_words,circle-dance,mixer,9.62553679113078e-05,2433,0.2,swow
0,e1_board3_words,circle-dance,moshpit,NA,NA,0.2,swow
0,e1_board3_words,circle-dance,move,0.00014082263871464603,122,0.2,swow
0,e1_board3_words,circle-dance,movement,0.00016673429808879508,85,0.2,swow
0,e1_board3_words,circle-dance,party,9.753683035776442e-05,2127,0.2,swow
0,e1_board3_words,circle-dance,performance,0.00011611230526127153,315,0.2,swow
0,e1_board3_words,circle-dance,prom,0.00022129417339532934,52,0.2,swow
0,e1_board3_words,circle-dance,ritual,8.622194833909058e-05,5275,0.2,swow
0,e1_board3_words,circle-dance,round,0.00032252398867391115,9,0.2,swow
0,e1_board3_words,circle-dance,shape,0.0002257796816594548,49,0.2,swow
0,e1_board3_words,circle-dance,social,7.701973037480143e-05,7661,0.2,swow
0,e1_board3_words,circle-dance,spin,0.00028957267805235004,24,0.2,swow
0,e1_board3_words,circle-dance,square,0.00024047194202914677,43,0.2,swow
0,e1_board3_words,circle-dance,squaredance,NA,NA,0.2,swow
0,e1_board3_words,circle-dance,twirl,0.00041521320667902936,1,0.2,swow
0,e1_board3_words,famine-calorie,anorexia,0.0001841129873634498,281,0.2,swow
0,e1_board3_words,famine-calorie,appetite,0.0012970296255787478,1,0.2,swow
0,e1_board3_words,famine-calorie,deficit,3.622765610409855e-05,11979,0.2,swow
0,e1_board3_words,famine-calorie,diet,0.0008822283122346284,51,0.2,swow
0,e1_board3_words,famine-calorie,food,0.0010276604087565777,28,0.2,swow
0,e1_board3_words,famine-calorie,hunger,0.0012486602153705582,4,0.2,swow
0,e1_board3_words,famine-calorie,potato,0.00014910664393038095,380,0.2,swow
0,e1_board3_words,famine-calorie,starve,0.0013280701884813893,0,0.2,swow
0,e1_board3_words,famine-calorie,Benjamin,NA,NA,0.2,swow
0,e1_board3_words,hundred-economy,cash,0.0006506469262921228,26,0.2,swow
0,e1_board3_words,hundred-economy,dollar,0.0007105748213498825,8,0.2,swow
0,e1_board3_words,hundred-economy,dollars,0.0008739805406852086,1,0.2,swow
0,e1_board3_words,hundred-economy,fortune,0.0003767244329812723,156,0.2,swow
0,e1_board3_words,hundred-economy,large,8.68290655333459e-05,2226,0.2,swow
0,e1_board3_words,hundred-economy,monetary,0.0006868869040193344,12,0.2,swow
0,e1_board3_words,hundred-economy,money,0.000623581224590795,44,0.2,swow
0,e1_board3_words,hundred-economy,monopoly,0.0002281839034160224,238,0.2,swow
0,e1_board3_words,hundred-economy,number,0.00020925627019221702,254,0.2,swow
0,e1_board3_words,hundred-economy,percentage,0.00029641928334558855,192,0.2,swow
0,e1_board3_words,hundred-economy,price,0.0005289332659741609,99,0.2,swow
0,e1_board3_words,hundred-economy,rich,0.00017873556879280064,287,0.2,swow
0,e1_board3_words,hundred-economy,stock,0.00031080331430784365,188,0.2,swow
0,e1_board3_words,hundred-economy,Wall Street,0.0006128761879431148,53,0.2,swow
0,e1_board4_words,corpse-fight,abuse,9.32071527185429e-05,2902,0.2,swow
0,e1_board4_words,corpse-fight,battle,0.00029255048020056365,8,0.2,swow
0,e1_board4_words,corpse-fight,body,0.00012130413216291682,314,0.2,swow
0,e1_board4_words,corpse-fight,dark,7.083195949115909e-05,8810,0.2,swow
0,e1_board4_words,corpse-fight,dead,0.00024086121241671823,45,0.2,swow
0,e1_board4_words,corpse-fight,death,0.0002576049968160916,29,0.2,swow
0,e1_board4_words,corpse-fight,fatal,0.0002561898518393593,30,0.2,swow
0,e1_board4_words,corpse-fight,funeral,0.00024484086500264364,41,0.2,swow
0,e1_board4_words,corpse-fight,gladiator,0.0002242538602006965,55,0.2,swow
0,e1_board4_words,corpse-fight,gun,0.00010620280292619278,648,0.2,swow
0,e1_board4_words,corpse-fight,Hamilton,NA,NA,0.2,swow
0,e1_board4_words,corpse-fight,kill,0.00014626592022026107,157,0.2,swow
0,e1_board4_words,corpse-fight,knockout,NA,NA,0.2,swow
0,e1_board4_words,corpse-fight,murder,0.0001761296589283541,104,0.2,swow
0,e1_board4_words,corpse-fight,war,0.00019292908380205698,90,0.2,swow
0,e1_board4_words,corpse-fight,zombie,0.0001787838315244237,99,0.2,swow
0,e1_board4_words,graph-copy,analyze,0.0001007794198661499,1212,0.2,swow
0,e1_board4_words,graph-copy,cheat,0.00011958083872855505,298,0.2,swow
0,e1_board4_words,graph-copy,computer,0.00010014042662965723,1321,0.2,swow
0,e1_board4_words,graph-copy,data,0.00011865636623223708,307,0.2,swow
0,e1_board4_words,graph-copy,document,0.00021060754267835183,30,0.2,swow
0,e1_board4_words,graph-copy,excel,0.00010613166776696669,589,0.2,swow
0,e1_board4_words,graph-copy,homework,8.288694009225417e-05,5966,0.2,swow
0,e1_board4_words,graph-copy,math,0.00020699899524631937,37,0.2,swow
0,e1_board4_words,graph-copy,Microsoft,9.26878060704867e-05,3119,0.2,swow
0,e1_board4_words,graph-copy,note,0.00012783104631421049,223,0.2,swow
0,e1_board4_words,graph-copy,number,0.00012461526092423796,247,0.2,swow
0,e1_board4_words,graph-copy,office,0.00010050188922260949,1253,0.2,swow
0,e1_board4_words,graph-copy,paper,0.00021540630876783044,24,0.2,swow
0,e1_board4_words,graph-copy,photo,0.0001397864272383297,167,0.2,swow
0,e1_board4_words,graph-copy,program,9.31727541860706e-05,2980,0.2,swow
0,e1_board4_words,graph-copy,spreadsheet,0.00015541270578064926,117,0.2,swow
0,e1_board4_words,graph-copy,statistic,0.00019397403011765858,49,0.2,swow
0,e1_board4_words,graph-copy,work,7.79102612492706e-05,7313,0.2,swow
0,e1_board4_words,kitchen-egg,bacon,0.0001940936694302846,118,0.2,swow
0,e1_board4_words,kitchen-egg,bake,0.00017591869468312331,162,0.2,swow
0,e1_board4_words,kitchen-egg,breakfast,0.0002373971224975081,57,0.2,swow
0,e1_board4_words,kitchen-egg,chicken,0.00040126273953650126,11,0.2,swow
0,e1_board4_words,kitchen-egg,cook,0.00036632151661973204,16,0.2,swow
0,e1_board4_words,kitchen-egg,domestic,5.8629927431050615e-05,11073,0.2,swow
0,e1_board4_words,kitchen-egg,food,0.00020937117143351056,96,0.2,swow
0,e1_board4_words,kitchen-egg,fry,0.000393886292656012,13,0.2,swow
0,e1_board4_words,kitchen-egg,omelet,0.0004774996016021087,1,0.2,swow
0,e1_board4_words,kitchen-egg,scramble,0.00029416385414422964,30,0.2,swow
0,e1_board5_words,homeless-apartment,food,6.165132106400565e-05,10733,0.2,swow
0,e1_board5_words,homeless-apartment,gentrification,NA,NA,0.2,swow
0,e1_board5_words,homeless-apartment,hobo,0.0003083254913264429,22,0.2,swow
0,e1_board5_words,homeless-apartment,home,0.00024173061772699762,48,0.2,swow
0,e1_board5_words,homeless-apartment,house,0.00027674111008552853,37,0.2,swow
0,e1_board5_words,homeless-apartment,live,0.00017715204017974194,88,0.2,swow
0,e1_board5_words,homeless-apartment,living,0.00011631406151402986,268,0.2,swow
0,e1_board5_words,homeless-apartment,price control,NA,NA,0.2,swow
0,e1_board5_words,homeless-apartment,residence,0.0003111165280856301,19,0.2,swow
0,e1_board5_words,homeless-apartment,shelter,0.00037567326212631217,2,0.2,swow
0,e1_board5_words,homeless-apartment,sleep,9.611507977187954e-05,1665,0.2,swow
0,e1_board5_words,homeless-apartment,welfare,0.00018612366498469644,79,0.2,swow
0,e1_board5_words,near-astronaut,discover,8.708484555426142e-05,4642,0.2,swow
0,e1_board5_words,near-astronaut,distance,0.0001938036986636474,52,0.2,swow
0,e1_board5_words,near-astronaut,far,0.0002892785645508963,8,0.2,swow
0,e1_board5_words,near-astronaut,land,6.980492954331608e-05,9380,0.2,swow
0,e1_board5_words,near-astronaut,mars,NA,NA,0.2,swow
0,e1_board5_words,near-astronaut,moon,0.00015978078463044682,83,0.2,swow
0,e1_board5_words,near-astronaut,NASA,0.00027609566182568683,10,0.2,swow
0,e1_board5_words,near-astronaut,orbit,0.0001802606906445288,59,0.2,swow
0,e1_board5_words,near-astronaut,rocket,0.00022169309678779034,30,0.2,swow
0,e1_board5_words,near-astronaut,space,0.0002485808230495429,18,0.2,swow
0,e1_board5_words,near-astronaut,space station,NA,NA,0.2,swow
0,e1_board5_words,near-astronaut,spatial,NA,NA,0.2,swow
0,e1_board5_words,near-astronaut,train,8.245069664488273e-05,6205,0.2,swow
0,e1_board5_words,onion-cigarette,breath,0.00010465377788547884,792,0.2,swow
0,e1_board5_words,onion-cigarette,burn,0.00011521998713864777,431,0.2,swow
0,e1_board5_words,onion-cigarette,cough,0.00011140405152184272,506,0.2,swow
0,e1_board5_words,onion-cigarette,cry,9.962229082144999e-05,1219,0.2,swow
0,e1_board5_words,onion-cigarette,disgust,9.30481221357208e-05,2447,0.2,swow
0,e1_board5_words,onion-cigarette,gross,0.00011569719112417444,420,0.2,swow
0,e1_board5_words,onion-cigarette,halitosis,NA,NA,0.2,swow
0,e1_board5_words,onion-cigarette,heat,9.314230815579931e-05,2428,0.2,swow
0,e1_board5_words,onion-cigarette,lung,0.00013451941541217153,180,0.2,swow
0,e1_board5_words,onion-cigarette,mouth,9.18048661606041e-05,2780,0.2,swow
0,e1_board5_words,onion-cigarette,odor,0.0001376524674612475,154,0.2,swow
0,e1_board5_words,onion-cigarette,plant,7.709637892018384e-05,7732,0.2,swow
0,e1_board5_words,onion-cigarette,pungent,0.00014555144326146684,100,0.2,swow
0,e1_board5_words,onion-cigarette,smell,0.00013423756401322617,184,0.2,swow
0,e1_board5_words,onion-cigarette,smelly,0.00013807684725356505,150,0.2,swow
0,e1_board5_words,onion-cigarette,stink,0.00014868037751823945,86,0.2,swow
0,e1_board5_words,onion-cigarette,strong,9.151261887925381e-05,2871,0.2,swow
0,e1_board6_words,definition-assist,clarify,0.000124927618255288,229,0.2,swow
0,e1_board6_words,definition-assist,dictionary,0.00031945068235589036,12,0.2,swow
0,e1_board6_words,definition-assist,explain,0.00018863088193939853,53,0.2,swow
0,e1_board6_words,definition-assist,help,0.00033097009968784363,10,0.2,swow
0,e1_board6_words,definition-assist,helpful,0.00017163160604483118,77,0.2,swow
0,e1_board6_words,definition-assist,instructor,0.00012529519341114426,228,0.2,swow
0,e1_board6_words,definition-assist,reference,0.00016361406429960708,91,0.2,swow
0,e1_board6_words,definition-assist,rondo,NA,NA,0.2,swow
0,e1_board6_words,definition-assist,synonym,0.0002048780504930802,42,0.2,swow
0,e1_board6_words,definition-assist,teach,0.00013887231269335917,140,0.2,swow
0,e1_board6_words,definition-assist,thesaurus,0.00030518194125398314,15,0.2,swow
0,e1_board6_words,definition-assist,vocabulary,0.00024823702184525987,25,0.2,swow
0,e1_board6_words,pants-collar,apparel,0.000255439726778079,26,0.2,swow
0,e1_board6_words,pants-collar,attire,0.00026645862791517853,23,0.2,swow
0,e1_board6_words,pants-collar,belt,0.00028407878235218103,22,0.2,swow
0,e1_board6_words,pants-collar,cloth,0.00014331936101023623,171,0.2,swow
0,e1_board6_words,pants-collar,clothes,0.00025481348548993775,27,0.2,swow
0,e1_board6_words,pants-collar,shirt,0.00038781143499156377,13,0.2,swow
0,e1_board6_words,pants-collar,suit,0.0002514753335900237,30,0.2,swow
0,e1_board6_words,war-quiet,apocalypse,0.00011221258430948078,363,0.2,swow
0,e1_board6_words,war-quiet,battle,0.00016988804100677684,86,0.2,swow
0,e1_board6_words,war-quiet,battlefield,0.0002145667827249503,38,0.2,swow
0,e1_board6_words,war-quiet,ceasefire,NA,NA,0.2,swow
0,e1_board6_words,war-quiet,death,0.00011021293743132867,411,0.2,swow
0,e1_board6_words,war-quiet,disagreement,0.0001109131533239719,392,0.2,swow
0,e1_board6_words,war-quiet,drone,0.00011829805808556774,274,0.2,swow
0,e1_board6_words,war-quiet,fight,0.0001226456682325936,238,0.2,swow
0,e1_board6_words,war-quiet,loud,0.00010760157547469305,487,0.2,swow
0,e1_board6_words,war-quiet,melancholy,9.483475607813487e-05,2261,0.2,swow
0,e1_board6_words,war-quiet,negotiate,0.00010427545026602504,653,0.2,swow
0,e1_board6_words,war-quiet,nerve-racking,NA,NA,0.2,swow
0,e1_board6_words,war-quiet,noise,0.00010937813524890409,441,0.2,swow
0,e1_board6_words,war-quiet,nuclear,0.00011269000700855866,354,0.2,swow
0,e1_board6_words,war-quiet,peace,0.0003166269093270936,6,0.2,swow
0,e1_board6_words,war-quiet,settlement,6.990664129628549e-05,9203,0.2,swow
0,e1_board6_words,war-quiet,silence,0.0003311081265018724,1,0.2,swow
0,e1_board6_words,war-quiet,silent,0.00033095506624677723,2,0.2,swow
0,e1_board6_words,war-quiet,spies,0.00012292343452269508,237,0.2,swow
0,e1_board6_words,war-quiet,stealth,0.00017550755645568428,78,0.2,swow
0,e1_board6_words,war-quiet,veteran,0.0001832810670205521,68,0.2,swow
0,e1_board6_words,war-quiet,yell,9.57692714663785e-05,2012,0.2,swow
0,e1_board7_words,flat-alike,affect,9.565687498403459e-05,3008,0.2,swow
0,e1_board7_words,flat-alike,angle,0.00013204930119955157,119,0.2,swow
0,e1_board7_words,flat-alike,bland,0.00011507655571793453,345,0.2,swow
0,e1_board7_words,flat-alike,boring,0.0001318303673022452,121,0.2,swow
0,e1_board7_words,flat-alike,comparison,0.0002275713303063332,19,0.2,swow
0,e1_board7_words,flat-alike,description,8.847258271556232e-05,4712,0.2,swow
0,e1_board7_words,flat-alike,desert,0.00010064787713866254,1916,0.2,swow
0,e1_board7_words,flat-alike,feet,9.353676647264223e-05,3525,0.2,swow
0,e1_board7_words,flat-alike,geometric,0.00012296911084947446,174,0.2,swow
0,e1_board7_words,flat-alike,Kansas,0.00010984809680842869,641,0.2,swow
0,e1_board7_words,flat-alike,pancake,0.00014563713263705057,75,0.2,swow
0,e1_board7_words,flat-alike,paper,7.170734360709149e-05,8372,0.2,swow
0,e1_board7_words,flat-alike,plain,0.00012312255465617543,173,0.2,swow
0,e1_board7_words,flat-alike,plateau,NA,NA,0.2,swow
0,e1_board7_words,flat-alike,same,0.00038657650472340274,1,0.2,swow
0,e1_board7_words,flat-alike,shoe,9.964625183624758e-05,2144,0.2,swow
0,e1_board7_words,flat-alike,sidewalk,0.00010798157709409828,823,0.2,swow
