"sona_id","wordpair","clue","accessibility","distinctiveness","response"
59998,"definition-assist","explain","high","low",4
59998,"war-quiet","peace","high","high",4
59998,"pants-collar","apparel","low","high",2
59998,"pants-collar","shirt","high","high",3
59998,"pants-collar","cloth","low","low",3
59998,"dream-bet","dopamine","low","low",4
59998,"jump-leap","trampoline","low","high",3
59998,"dream-bet","luck","low","high",2
59998,"dream-bet","money","high","low",5
59998,"jump-leap","hop","high","high",4
59998,"travel-ankle","trip","low","high",4
59998,"travel-ankle","break","high","low",4
59998,"jump-leap","faith","low","low",3
59998,"travel-ankle","ale","low","low",2
59998,"travel-ankle","walk","high","high",3
59998,"dream-bet","chance","high","high",4
59998,"jump-leap","move","high","low",3
59998,"elm-rock","wood","low","high",4
59998,"crust-boot","old","high","low",4
59998,"crust-boot","fisherman","low","high",3
59998,"elm-rock","hard","high","low",2
59998,"sit-stand","chair","high","high",4
59998,"elm-rock","landmark","low","low",3
59998,"elm-rock","tree","high","high",5
59998,"crust-boot","item","low","low",4
59998,"sit-stand","still","high","low",3
59998,"crust-boot","mud","high","high",4
59998,"sit-stand","symphony","low","low",4
59998,"sit-stand","position","low","high",4
59998,"bat-bounce","ball","high","high",3
59998,"toes-dracula","twilight","low","low",2
59998,"toes-dracula","person","high","low",3
59998,"bat-bounce","sport","low","high",2
59998,"lunch-almond","peanut","low","high",2
59998,"toes-dracula","claw","low","high",3
59998,"bat-bounce","move","high","low",3
59998,"lunch-almond","food","high","low",3
59998,"toes-dracula","count","high","high",4
59998,"bat-bounce","hero","low","low",2
59998,"lunch-almond","snack","high","high",2
59998,"lunch-almond","allergy","low","low",3
59998,"tourist-comedy","theatre","low","high",2
59998,"pendulum-dusk","hypnotize","low","low",3
59998,"tea-bean","coffee","high","high",4
59998,"pendulum-dusk","right","high","low",3
59998,"tourist-comedy","las vegas","low","low",4
59998,"tourist-comedy","fun","high","high",2
59998,"tea-bean","starbucks","low","low",3
59998,"pendulum-dusk","repetitious","low","high",2
59998,"pendulum-dusk","time","high","high",3
59998,"tea-bean","food","low","high",2
59998,"tourist-comedy","show","high","low",4
59998,"tea-bean","time","high","low",4
59998,"sun-bowl","breakfast","high","high",3
59998,"sun-bowl","set","high","low",4
59998,"gold-silver","money","high","low",3
59998,"stern-wind","air","high","low",4
59998,"stern-wind","galeforce","high","high",4
59998,"gold-silver","bronze","low","high",3
59998,"sun-bowl","contain","low","low",4
59998,"gold-silver","jewelry","high","high",3
59998,"stern-wind","horn","low","low",3
59998,"sun-bowl","heat","low","high",3
59998,"stern-wind","galeforce","low","high",4
59998,"gold-silver","commodity","low","low",4
59998,"garage-bone","car","high","low",4
59998,"chair-table","sit","high","high",4
59998,"garage-bone","epidermis","low","high",4
59998,"chair-table","furniture","low","high",4
59998,"feet-chapel","kneel","high","high",3
59998,"feet-chapel","foot","low","low",4
59998,"garage-bone","back","high","high",4
59998,"garage-bone","snoopy","low","low",4
59998,"chair-table","mealtime","low","low",4
59998,"chair-table","dinner","high","low",3
59998,"feet-chapel","god","high","low",3
59998,"feet-chapel","penny loafers","low","high",3
59998,"snake-ash","molt","low","high",4
59998,"lion-tiger","cat","high","low",4
59998,"snake-ash","slither","low","low",3
59998,"snake-ash","you","high","low",4
59998,"hand-birth","right","high","low",3
59998,"hand-birth","midwife","low","high",4
59998,"lion-tiger","mammal","low","low",3
59998,"hand-birth","masturbate","low","low",4
59998,"lion-tiger","feline","low","high",4
59998,"snake-ash","black","high","high",3
59998,"hand-birth","baby","high","high",4
59998,"lion-tiger","animal","high","high",3
59998,"tree-oak","wood","high","high",3
59998,"tree-oak","deciduous","low","low",4
59998,"tree-oak","green","high","low",3
59998,"cave-knight","castle","high","high",3
59998,"tree-oak","maple","low","high",2
59998,"cave-knight","opposite","low","low",3
59998,"cave-knight","dark","high","low",4
59998,"cave-knight","dungeon","low","high",4
59998,"quick-glow","firework","low","low",4
59998,"quick-glow","flash","high","high",4
59998,"quick-glow","flicker","low","high",4
59998,"quick-glow","fire","high","low",4
59998,"perjury-adultery","wrong","high","low",4
59998,"flat-alike","feet","high","low",3
59998,"heavy-feather","oxymoron","low","high",3
59998,"heavy-feather","might","high","low",2
59998,"perjury-adultery","trump","low","low",1
59998,"heavy-feather","opposite","low","low",3
59998,"flat-alike","same","high","high",4
59998,"flat-alike","plain","low","high",4
59998,"flat-alike","pancake","low","low",4
59998,"perjury-adultery","sin","low","high",3
59998,"perjury-adultery","cheat","high","high",3
59998,"heavy-feather","weight","high","high",3
59998,"void-couch","move","high","low",3
59998,"exam-algebra","math","low","high",3
59998,"void-couch","seatcheck","low","high",3
59998,"exam-algebra","knowledge","low","low",3
59998,"giggle-abnormal","happy","high","low",3
59998,"giggle-abnormal","funny","high","high",3
59998,"exam-algebra","test","high","low",3
59998,"void-couch","purchase","low","low",3
59998,"giggle-abnormal","giddy","low","low",3
59998,"exam-algebra","school","high","high",3
59998,"giggle-abnormal","goofy","low","high",3
59998,"void-couch","empty","high","high",3
59998,"old-new","time","high","low",4
59998,"east-short","navigate","low","low",4
59998,"glass-cage","bar","high","high",4
59998,"east-short","turn","high","low",3
59998,"glass-cage","break","high","low",3
59998,"east-short","small","high","high",4
59998,"old-new","age","high","high",5
59998,"old-new","opposite","low","low",2
59998,"glass-cage","exhibit","low","low",2
59998,"glass-cage","contain","low","high",2
59998,"east-short","directionless","low","high",4
59998,"old-new","generation","low","high",4
59998,"near-astronaut","far","high","high",3
59998,"homeless-apartment","house","high","high",4
59998,"homeless-apartment","live","high","low",4
59998,"onion-cigarette","disgust","low","low",2
59998,"near-astronaut","train","high","low",4
59998,"onion-cigarette","smell","high","high",4
59998,"onion-cigarette","mouth","high","low",4
59998,"near-astronaut","space","low","high",5
59998,"homeless-apartment","food","low","low",3
59998,"homeless-apartment","shelter","low","high",3
59998,"near-astronaut","mars","low","low",3
59998,"onion-cigarette","pungent","low","high",2
59998,"kitchen-egg","cook","high","high",4
59998,"graph-copy","photo","low","high",4
59998,"graph-copy","cheat","low","low",3
59998,"kitchen-egg","domestic","low","low",4
59998,"graph-copy","paper","high","high",4
59998,"corpse-fight","death","high","high",4
59998,"kitchen-egg","omelet","low","high",4
59998,"graph-copy","work","high","low",4
59998,"corpse-fight","kill","high","low",4
59998,"corpse-fight","war","low","high",3
59998,"kitchen-egg","food","high","low",4
59998,"corpse-fight","gladiator","low","low",2
59998,"holy-kind","saint","low","high",4
59998,"teeth-gums","mouth","high","high",4
59998,"rude-regret","bad","high","high",4
59998,"holy-kind","nice","high","low",4
59998,"teeth-gums","floss","low","high",4
59998,"rude-regret","shame","low","high",4
59998,"teeth-gums","brush","high","low",4
59998,"holy-kind","good","high","high",4
59998,"teeth-gums","gingivitis","low","low",4
59998,"rude-regret","mean","high","low",4
59998,"holy-kind","lesson","low","low",3
59998,"rude-regret","hindsight","low","low",3
59998,"birds-aircraft","turbine","low","low",4
59998,"school-stop","sign","low","high",3
59998,"beginning-brake","end","low","high",2
59998,"birds-aircraft","sky","low","high",3
59998,"beginning-brake","time","high","low",4
59998,"beginning-brake","cautious","low","low",2
59998,"school-stop","break","high","low",3
59998,"birds-aircraft","fly","high","low",4
59998,"birds-aircraft","flight","high","high",2
59998,"school-stop","crosswalk","low","low",3
59998,"beginning-brake","start","high","high",4
59998,"school-stop","end","high","high",3
59998,"communicate-cooking","tell","high","low",4
59998,"communicate-cooking","competition","low","low",3
59998,"bad-actress","music","high","low",2
59998,"breeze-bubble","outside","high","low",3
59998,"breeze-bubble","effect","low","low",4
59998,"bad-actress","drama","low","high",3
59998,"breeze-bubble","air","high","high",2
59998,"bad-actress","movie","high","high",3
59998,"communicate-cooking","ramsey","low","high",4
59998,"communicate-cooking","talk","high","high",4
59998,"breeze-bubble","blow","low","high",4
59998,"bad-actress","rot","low","low",4
59998,"circle-dance","twirl","low","high",4
59998,"circle-dance","round","high","high",4
59998,"famine-calorie","deficit","low","low",4
59998,"hundred-economy","dollars","high","high",4
59998,"famine-calorie","diet","high","high",4
59998,"circle-dance","move","high","low",3
59998,"hundred-economy","wall street","low","low",2
59998,"circle-dance","campfire","low","low",4
59998,"hundred-economy","money","high","low",3
59998,"famine-calorie","hunger","low","high",2
59998,"famine-calorie","food","high","low",3
59998,"hundred-economy","dollar","low","high",4
59998,"weird-trauma","minority","low","low",3
59998,"olive-real","unsugarcoated","low","high",2
59998,"candle-wick","fire","high","high",3
59998,"olive-real","natural","high","high",4
59998,"olive-real","italian","low","low",4
59998,"weird-trauma","you","high","low",4
59998,"candle-wick","board","low","low",4
59998,"candle-wick","light","high","low",4
59998,"weird-trauma","horror","low","high",4
59998,"candle-wick","flame","low","high",4
59998,"olive-real","eat","high","low",3
59998,"weird-trauma","crazy","high","high",2
59998,"army-drum","war","high","low",3
59998,"army-drum","bugle","low","high",4
59998,"giant-subtle","subdue","low","low",2
59998,"happy-sad","mood","high","high",3
59998,"giant-subtle","quiet","high","low",4
59998,"giant-subtle","big","high","high",3
59998,"army-drum","march","high","high",2
59998,"happy-sad","emotion","low","high",3
59998,"army-drum","revolution","low","low",4
59998,"happy-sad","feeling","high","low",3
59998,"happy-sad","oppose","low","low",2
59998,"giant-subtle","unnoticed","low","high",3
61484,"garage-bone","epidermis","low","high",1
61484,"feet-chapel","god","high","low",5
61484,"feet-chapel","foot","low","low",2
61484,"chair-table","sit","high","high",5
61484,"garage-bone","car","high","low",4
61484,"chair-table","dinner","high","low",5
61484,"garage-bone","back","high","high",1
61484,"feet-chapel","penny loafers","low","high",1
61484,"chair-table","furniture","low","high",5
61484,"chair-table","mealtime","low","low",3
61484,"feet-chapel","kneel","high","high",4
61484,"garage-bone","snoopy","low","low",1
61484,"flat-alike","same","high","high",1
61484,"flat-alike","plain","low","high",2
61484,"perjury-adultery","sin","low","high",5
61484,"heavy-feather","oxymoron","low","high",2
61484,"perjury-adultery","cheat","high","high",4
61484,"heavy-feather","opposite","low","low",4
61484,"flat-alike","pancake","low","low",1
61484,"heavy-feather","weight","high","high",4
61484,"flat-alike","feet","high","low",1
61484,"perjury-adultery","trump","low","low",1
61484,"perjury-adultery","wrong","high","low",5
61484,"heavy-feather","might","high","low",2
61484,"war-quiet","silence","low","high",2
61484,"definition-assist","explain","high","low",4
61484,"pants-collar","suit","high","low",5
61484,"definition-assist","rondo","low","high",2
61484,"war-quiet","negotiate","low","low",1
61484,"war-quiet","death","high","low",4
61484,"definition-assist","help","high","high",4
61484,"pants-collar","shirt","high","high",5
61484,"pants-collar","cloth","low","low",2
61484,"war-quiet","peace","high","high",2
61484,"pants-collar","apparel","low","high",5
61484,"definition-assist","synonym","low","low",4
61484,"weird-trauma","minority","low","low",1
61484,"olive-real","italian","low","low",3
61484,"candle-wick","board","low","low",1
61484,"candle-wick","flame","low","high",5
61484,"olive-real","unsugarcoated","low","high",1
61484,"candle-wick","light","high","low",4
61484,"candle-wick","fire","high","high",5
61484,"olive-real","eat","high","low",4
61484,"olive-real","natural","high","high",2
61484,"weird-trauma","you","high","low",1
61484,"weird-trauma","horror","low","high",1
61484,"weird-trauma","crazy","high","high",2
61484,"exam-algebra","test","high","low",5
61484,"exam-algebra","knowledge","low","low",4
61484,"void-couch","purchase","low","low",1
61484,"void-couch","seatcheck","low","high",4
61484,"exam-algebra","school","high","high",5
61484,"void-couch","move","high","low",1
61484,"void-couch","empty","high","high",1
61484,"giggle-abnormal","goofy","low","high",4
61484,"giggle-abnormal","funny","high","high",4
61484,"giggle-abnormal","happy","high","low",4
61484,"exam-algebra","math","low","high",5
61484,"giggle-abnormal","giddy","low","low",3
61484,"pendulum-dusk","hypnotize","low","low",2
61484,"tea-bean","food","low","high",5
61484,"pendulum-dusk","repetitious","low","high",2
61484,"tourist-comedy","las vegas","low","low",5
61484,"tea-bean","time","high","low",1
61484,"pendulum-dusk","right","high","low",1
61484,"tea-bean","coffee","high","high",4
61484,"tourist-comedy","show","high","low",4
61484,"tourist-comedy","fun","high","high",4
61484,"tea-bean","starbucks","low","low",5
61484,"pendulum-dusk","time","high","high",2
61484,"tourist-comedy","theatre","low","high",4
61484,"east-short","small","high","high",4
61484,"glass-cage","break","high","low",4
61484,"old-new","generation","low","high",5
61484,"east-short","directionless","low","high",2
61484,"glass-cage","contain","low","high",1
61484,"old-new","opposite","low","low",5
61484,"old-new","time","high","low",2
61484,"glass-cage","bar","high","high",1
